Ligand#;distance_pi_bond_1;distance_pi_bond_2;dihedral_angle_1;dihedral_angle_2;NE_quad;NW_quad;SW_quad;SE_quad;+,+,+_octant;-,+,+_octant;-,-,+_octant;+,-,+_octant;+,-,-_octant;-,-,-_octant;-,+,-_octant;+,+,-_octant;bite_angle;cone_angle;distance_Rh_max_donor_gaussian;distance_Rh_min_donor_gaussian;buried_volume_Rh_3.5A;buried_volume_donor_max;buried_volume_donor_min;buried_volume_Rh_4A;buried_volume_Rh_5A;buried_volume_Rh_6A;buried_volume_Rh_7A;dispersion_p_int_Rh_gfn2_xtb;dispersion_p_int_donor_max_gfn2_xtb;dispersion_p_int_donor_min_gfn2_xtb;sasa_gfn2_xtb;ip_gfn2_xtb;dipole_gfn2_xtb;ea_gfn2_xtb;electrofugality_gfn2_xtb;nucleofugality_gfn2_xtb;nucleophilicity_gfn2_xtb;electrophilicity_gfn2_xtb;HOMO_LUMO_gap_gfn2_xtb;sum_electronic_and_free_energy_dft;sum_electronic_and_enthalpy_dft;zero_point_correction_dft;entropy_dft;dipole_moment_dft;lone_pair_occupancy_min_donor_dft;lone_pair_occupancy_max_donor_dft;dispersion_energy_dft;nbo_charge_Rh_dft;nbo_charge_min_donor_dft;nbo_charge_max_donor_dft;mulliken_charge_Rh_dft;mulliken_charge_min_donor_dft;mulliken_charge_max_donor_dft;homo_energy_dft;lumo_energy_dft;homo_lumo_gap_dft;hardness_dft;softness_dft;electronegativity_dft;electrophilicity_dft;min_NBO_donor;max_NBO_donor;min_bv_donor;max_bv_donor;Rh_donor_min_d;Rh_donor_max_d;std_quad;min_quad;max_quad;std_oct;min_oct;max_oct;ratio_std_oct_std_quad;ratio_min_oct_min_quad;lone_pair_occ_min;lone_pair_occ_max;bite_angle_rad;bite_angle_sin;bite_angle_cos;cone_angle_rad;cone_angle_sin;cone_angle_cos
L86;1.396240316;1.395665148;35.33276143;35.81585904;0.512788856;0.64824823;0.514000186;0.650927134;0.140048453;0.331392098;0.3363306;0.141679091;0.885529258;0.965104361;0.965523668;0.886321282;94.72674056;246.6252095;2.353576698;2.35521202;0.581805581;0.925485697;0.925433284;0.588479921;0.556403929;0.46533743;0.344826457;61.7859575;67.05428362;74.30998501;704.722518;3.953181248;0.85942829;5.280031739;4.6368563;0.249643313;-3.953181248;0.683675052;0.067176815;-2302.26259;-2302.151973;0.758752;0.000371011;8.062943285;1.19256;1.19199;-4.153363354;-0.4004;1.12111;1.12252;-0.714763;0.329816;0.330489;-6.915501397;-2.759234444;4.156266953;2.078133476;0.481201045;4.83736792;5.630083116;1.12111;1.12252;0.925433284;0.925485697;2.353576698;2.35521202;0.0786403183841405;0.512788856;0.650927134;0.3762522300058344;0.140048453;0.965523668;4.784469820784875;0.2731113427316758;1.19199;1.19256;1.6532935124544572;0.998299518343972;0.4587981794314204;4.304421924195799;0.0410353612703862;0.3016279747651016
L88;1.390498801;1.390781529;-8.883793918;-1.775216872;0.473933097;0.528745807;0.542303392;0.525973723;0.146338054;0.176108833;0.110510622;0.127049944;0.80152814;0.88138278;0.941436824;0.957556839;95.21768651;220.5134973;2.344869432;2.324936054;0.517564294;0.877061592;0.891877097;0.522050152;0.502607534;0.428082906;0.327462955;46.85655266;55.01607247;62.38273078;741.6738873;3.335639428;0.622470745;5.06173515;3.840953866;0.289579287;-3.335639428;0.505314437;0.079691939;-2238.269605;-2238.165368;0.644643;0.000349613;4.82505211;1.13446;1.14987;-3.703192213;-0.29253;1.08413;1.07162;-0.508797;0.304002;0.303165;-6.569644693;-2.289293824;4.280350868;2.140175434;0.467251415;4.429469258;4.583782618;1.07162;1.08413;0.877061592;0.891877097;2.324936054;2.344869432;0.030062861669048;0.473933097;0.542303392;0.4068793040238306;0.110510622;0.957556839;13.534283878328951;0.2331776841489506;1.13446;1.14987;1.6618621357312886;0.9979281869968292;0.4545300033642966;3.848686572972626;0.1751864195452267;0.1198735237422279
L89;1.389652958;1.389823317;-6.798417376;-7.029327235;0.5179836;0.512835445;0.519404584;0.513231457;0.076966083;0.181140514;0.181140514;0.078410362;0.959001118;0.844530376;0.8453224;0.960398807;91.99380338;222.8767297;2.330894011;2.329658123;0.515788064;0.898999488;0.898655889;0.518570387;0.503585112;0.455626105;0.378898089;52.75378796;57.66586364;57.78696818;835.9744599;3.320537723;0.426684495;5.199765769;3.889359087;0.215055595;-3.320537723;0.568821364;0.077041;-2677.851037;-2677.729454;0.733177;0.000407791;5.833584807;1.12318;1.12362;-4.63163592;-0.2812;1.08808;1.08799;-0.526546;0.400358;0.400071;-6.498895091;-2.30806968;4.190825412;2.095412706;0.477232956;4.403482386;4.62693031;1.08799;1.08808;0.898655889;0.898999488;2.329658123;2.330894011;0.0033231945999334;0.512835445;0.519404584;0.4172397075908263;0.076966083;0.960398807;125.5537992265567;0.1500794918728755;1.12318;1.12362;1.6055947604132883;0.999697297802232;0.4826042945199822;3.8899327593424338;0.1597883523026283;0.1335903456907289
L97;1.397208723;1.389568259;-14.56005733;-8.568935629;0.511810473;0.547847559;0.58893962;0.529281588;0.099934775;0.20751025;0.172847559;0.24231271;0.923686172;0.888184868;0.885715617;0.93556653;100.4707954;227.8186347;2.363401433;2.380577046;0.544522223;0.911089499;0.926341782;0.550186984;0.541834852;0.499809515;0.418041933;56.53501326;63.17534542;71.11736508;886.1243063;3.094937827;1.722418649;4.897465888;3.501539915;0.355136199;-3.094937827;0.406602087;0.069165224;-4028.632954;-4028.504151;0.948746;0.000432007;20.80430998;1.15589;1.14116;-5.518561567;-0.35787;1.21652;1.01586;-0.516106;0.3817;0.357998;-6.281204011;-2.033234691;4.24796932;2.12398466;0.470813193;4.157219351;4.068408086;1.01586;1.21652;0.911089499;0.926341782;2.363401433;2.380577046;0.0330972686211614;0.511810473;0.58893962;0.3913174795173825;0.099934775;0.93556653;11.823255991196373;0.1952573858331343;1.14116;1.15589;1.7535461818275733;0.9916738341353362;0.4091328396687891;3.976185272913204;0.1294884872979131;0.1642601915840015
L98;1.390568962;1.39028652;-4.366890385;11.88663846;0.447656541;0.436568207;0.502213008;0.499743757;0.079994409;0.078037644;0.119222885;0.058982482;0.815318673;0.79509877;0.880264629;0.945443533;85.85879686;206.5518288;2.333632373;2.324073122;0.471353196;0.866753634;0.859590477;0.472355844;0.445523635;0.39336818;0.320863671;49.59089856;58.72516314;55.70753251;894.9060751;3.399731642;0.515186511;5.259601266;4.008441998;0.19510909;-3.399731642;0.608710356;0.080001817;-2468.81749;-2468.696842;0.724316;0.000404655;13.03224229;1.11309;1.12212;-3.911536477;-0.27736;1.10996;1.10325;-0.493289;0.419158;0.38173;-6.555222659;-2.314872526;4.240350132;2.120175066;0.471659164;4.435047592;4.638684668;1.10325;1.10996;0.859590477;0.866753634;2.324073122;2.333632373;0.0343012688415475;0.436568207;0.502213008;0.4169613794298945;0.058982482;0.945443533;12.155858763010215;0.1351048497216839;1.11309;1.12212;1.498518697007969;0.9986945545165716;0.5361073579138425;3.605009488575648;0.2764964134803532;0.0527348137705609
L100;1.396594144;1.392111131;11.92865386;13.3469744;0.529724189;0.586097652;0.558167164;0.640444465;0.179043981;0.239843459;0.303251957;0.21258852;0.880404398;0.932351845;0.977636974;0.903745807;100.2287005;236.7761925;2.432474716;2.397751474;0.578474422;0.948658218;0.931000745;0.587502328;0.569402179;0.495381877;0.386415324;57.68101055;65.92546737;69.91235141;807.0544349;3.19805049;1.44154836;4.920255023;3.626534985;0.354229471;-3.19805049;0.428484495;0.065825209;-3798.079963;-3797.956926;0.858159;0.000412668;20.61541195;1.15799;1.20152;-5.069794845;-0.37005;1.22016;0.98482;-0.599288;0.33326;0.338097;-6.245284983;-2.078677704;4.166607279;2.083303639;0.480006842;4.161981343;4.157360544;0.98482;1.22016;0.931000745;0.948658218;2.397751474;2.432474716;0.0472133386678656;0.529724189;0.640444465;0.3713601484556084;0.179043981;0.977636974;7.865576952056643;0.3379947238920592;1.15799;1.20152;1.7493208287202868;0.9920533897614872;0.4112111402019945;4.132524149460904;0.0817316409185647;0.2260445660489218
L101;1.406260207;1.398524093;-14.77202843;-16.08509685;0.574659896;0.549385017;0.570513418;0.495154678;0.195350354;0.17783265;0.158404771;0.209327246;0.953969437;0.920937384;0.831904584;0.93169959;105.4764295;248.1166232;2.525086333;2.592747958;0.54707883;0.935799478;0.95442951;0.565265967;0.558189587;0.487738673;0.36981678;54.13779115;61.37538943;84.80483976;752.07359;3.196094762;0.964352335;4.643631571;3.525743667;0.532017334;-3.196094762;0.329648905;0.066069218;-3650.594197;-3650.47384;0.92261;0.000403679;20.94377553;1.24577;1.2276;-5.035661335;-0.134;1.04944;0.99677;-0.356174;0.370634;0.34828;-6.237121567;-1.974458099;4.262663468;2.131331734;0.469190218;4.105789833;3.954689429;0.99677;1.04944;0.935799478;0.95442951;2.525086333;2.592747958;0.0365642940229444;0.495154678;0.574659896;0.3890624932854604;0.158404771;0.953969437;10.640503356671402;0.3199096727507843;1.2276;1.24577;1.840910978022676;0.981870154472458;0.3665790337739619;4.330452003770149;0.0360277851835917;0.3136407129270002
L102;1.394132945;1.389178276;9.718297917;1.473297808;0.43808237;0.507570816;0.521873835;0.579435334;0.067694745;0.089079389;0.190085725;0.124673873;0.808469996;0.926062244;0.968784942;0.919073798;91.41652376;221.0636433;2.30733672;2.351745765;0.511787179;0.871890142;0.892494409;0.515385451;0.488976617;0.40900381;0.302555888;52.51958731;56.55749069;60.15360494;690.3023794;3.155284913;0.792933608;4.453796284;3.424299789;0.661218592;-3.155284913;0.269014876;0.066066338;-3260.925041;-3260.821722;0.683254;0.000346534;27.39830666;1.16475;1.18257;-3.457561898;-0.38198;1.40097;1.4579;-0.608207;0.308151;0.309824;-6.486922082;-2.174189665;4.312732417;2.156366208;0.463743123;4.330555874;4.348452991;1.40097;1.4579;0.871890142;0.892494409;2.30733672;2.351745765;0.0581038765437528;0.43808237;0.579435334;0.4248734860895035;0.067694745;0.968784942;7.31230877116381;0.1545251524273848;1.16475;1.18257;1.595519330339627;0.9998472010570718;0.4876397574695603;3.858288432039303;0.1715515278691996;0.123009812919563
L103;1.339169867;1.337984355;75.66617399;48.48849777;0.765444465;0.704831346;0.794702758;0.747903466;0.584699963;0.488958256;0.556653;0.615635483;0.946188968;0.920704435;0.939153932;0.973770034;103.5153667;304.4389125;2.200485384;2.22864756;0.753168095;0.966210865;0.94194931;0.747311619;0.686526363;0.557089891;0.409900634;54.81082315;0.0;57.7690617;825.4532316;3.298280033;1.294969563;4.726972276;3.668002559;0.48875025;-3.298280033;0.369722526;0.045952476;-3805.083432;-3804.953163;0.99627;0.000436924;19.56519402;1.15863;1.15068;-5.287076737;-0.17458;1.02085;1.00832;-0.547842;0.386279;0.403396;-5.640103779;-2.116501529;3.52360225;1.761801125;0.567600954;3.878302654;4.268708671;1.00832;1.02085;0.94194931;0.966210865;2.200485384;2.22864756;0.0375942554321461;0.704831346;0.794702758;0.2084991127634738;0.488958256;0.973770034;5.546036498576056;0.6937237663660889;1.15068;1.15863;1.8066839753242971;0.9861536377472158;0.3831469277034233;5.3134613943159215;0.0876351950131925;0.7827636249735672
L108;1.389067632;1.387255395;7.827336127;-9.625795645;0.467853149;0.464242452;0.508036713;0.520499441;0.085864704;0.089871413;0.094157659;0.122111442;0.849841595;0.838613492;0.946841223;0.893961983;84.32611938;203.7474508;2.289252725;2.307509943;0.489779398;0.85811708;0.873206299;0.491418906;0.464907682;0.390730872;0.302755133;50.61294057;53.42860364;57.49250144;741.39478;3.373718475;0.431409362;5.156536495;3.927625114;0.243370144;-3.373718475;0.553906639;0.081286308;-2105.805881;-2105.704531;0.588808;0.00033993;3.35281176;1.13325;1.12635;-3.255667187;-0.28681;1.08555;1.07871;-0.494281;0.368858;0.327132;-6.544065991;-2.322763828;4.221302163;2.110651081;0.473787453;4.433414909;4.656185935;1.07871;1.08555;0.85811708;0.873206299;2.289252725;2.307509943;0.028339450869476;0.464242452;0.520499441;0.4206063142525499;0.085864704;0.946841223;14.84172421652593;0.1849565967741356;1.12635;1.13325;1.4717684286107993;0.9975503716889524;0.5494330621364424;3.5560638590051545;0.2986470172585723;0.0423353014038221
L110;1.386972389;1.391445882;6.865144626;-8.876775351;0.496552367;0.46258852;0.458209094;0.485324264;0.048732762;0.037038763;0.025298174;0.050456578;0.944371972;0.888138278;0.945350354;0.86596161;73.25065254;213.6362022;2.37093757;2.302577917;0.475534616;0.92511298;0.907438036;0.48525076;0.4686958;0.388565241;0.279257726;50.42674706;55.30671085;61.34316326;641.4225417;3.163793456;0.491432052;4.45640176;3.434526313;0.660331097;-3.163793456;0.270732857;0.086825042;-1994.432687;-1994.330677;0.639555;0.000342143;7.064194943;1.16543;1.1907;-3.195309543;-0.27839;1.08173;1.01653;-0.538389;0.323546;0.321481;-6.462976063;-2.324124397;4.138851666;2.069425833;0.483225822;4.39355023;4.663922552;1.01653;1.08173;0.907438036;0.92511298;2.302577917;2.37093757;0.0183056131096048;0.458209094;0.496552367;0.4661472480164422;0.025298174;0.945350354;25.4647164902582;0.0552109819103677;1.16543;1.1907;1.278465066057347;0.978787321500898;0.6440926811812302;3.7286551298463535;0.2230411409908227;0.083714292322767
L111;1.390210122;1.389877318;-12.47549233;-13.46851196;0.417885762;0.54635669;0.415136974;0.542349981;0.038017145;0.129705553;0.125232948;0.036153559;0.797754379;0.963007827;0.959467015;0.794120388;84.41987552;225.6895595;2.324149811;2.324177364;0.480513884;0.85222349;0.851722652;0.475695953;0.42635442;0.322505556;0.224213409;46.33615872;56.6489969;55.00312482;573.262538;3.31548902;0.062815632;4.501330486;3.616902485;0.646082979;-3.31548902;0.301413465;0.081282405;-1688.634762;-1688.547735;0.538537;0.00029189;6.710180218;1.15549;1.1553;-2.65323669;-0.26901;1.06531;1.07814;-0.505177;0.288503;0.289125;-6.55250152;-2.307797566;4.244703954;2.122351977;0.47117538;4.430149543;4.623697009;1.06531;1.07814;0.851722652;0.85222349;2.324149811;2.324177364;0.0738362454591484;0.415136974;0.54635669;0.4315648462462849;0.036153559;0.963007827;5.844891537518084;0.0870882654745178;1.1553;1.15549;1.4734047819477605;0.9976305954757504;0.5486188281065061;3.939025900650648;0.1422172720898176;0.1507271559236984
L119;1.395379846;1.393659661;8.40368094;11.0374698;0.49806653;0.515980246;0.611349236;0.573541744;0.158125233;0.1070164;0.166138651;0.251910175;0.838007827;0.924944092;0.980944838;0.970788297;94.8232516;236.8432094;2.381161976;2.349319058;0.549431606;0.906739191;0.895633386;0.564625877;0.564112217;0.483372262;0.385284607;55.89589815;66.34017236;56.63497525;831.2421873;3.170943103;1.849838359;4.586742805;3.479886973;0.568201064;-3.170943103;0.30894387;0.080231552;-2590.445417;-2590.322369;0.912354;0.000412705;2.605314563;1.1503;1.17591;-4.720724566;-0.29184;1.04029;1.07239;-0.433077;0.293141;0.312879;-6.430050287;-2.095548763;4.334501525;2.167250762;0.461414072;4.262799525;4.192283631;1.04029;1.07239;0.895633386;0.906739191;2.349319058;2.381161976;0.0521922387149269;0.49806653;0.611349236;0.4092352872919093;0.1070164;0.980944838;7.840922278255678;0.2148636649003497;1.1503;1.17591;1.6549779478669813;0.998229409653075;0.4579588849250132;4.133693815020384;0.0814114908758082;0.2265339874331977
L120;1.391924216;1.390100458;-8.349103301;13.73857352;0.52001025;0.473816623;0.50705833;0.531354827;0.079481923;0.098723444;0.19712076;0.12113306;0.960538576;0.848909802;0.865588893;0.8929836;90.22447182;219.4132019;2.343045294;2.331927176;0.508077479;0.909505451;0.887951919;0.510384985;0.491211646;0.443373849;0.370450095;49.03343167;58.55362895;54.73240343;853.7899867;4.082485513;4.095464811;5.890840892;5.164305448;0.036979043;-4.082485513;1.081819935;0.075639972;-3222.061724;-3221.934533;0.667842;0.000426601;10.06068135;1.13502;1.1302;-4.651406678;-0.27328;1.08219;1.08524;-0.457734;0.377599;0.357789;-6.622979007;-2.481678317;4.141300691;2.070650345;0.482940059;4.552328662;5.004151544;1.08219;1.08524;0.887951919;0.909505451;2.331927176;2.343045294;0.0248935711324245;0.473816623;0.531354827;0.4130962856390907;0.079481923;0.960538576;16.59449676551318;0.1677482788525973;1.1302;1.13502;1.574714099131841;0.999996162769887;0.4980411188426618;3.8294827954980777;0.1825457264943474;0.113706349737666
L121;1.38948333;1.389414729;-15.50517306;-15.27386142;0.449799665;0.443090757;0.449939433;0.443067462;0.026276556;0.097325755;0.100074543;0.026509504;0.873322773;0.788855758;0.78606038;0.873369363;84.18182549;218.187588;2.309710438;2.311158766;0.446322913;0.827723164;0.828043468;0.445615573;0.411941046;0.313216019;0.205457325;44.53681874;49.88171382;49.89148286;561.3913817;3.189815975;1.726261433;4.078952785;3.375247217;0.952478457;-3.189815975;0.185431243;0.084358966;-1612.581925;-1612.499541;0.53293;0.000276317;2.352756828;1.18414;1.18364;-2.389519951;-0.29626;1.05269;1.05268;-0.448345;0.261271;0.261586;-6.531820867;-2.294191874;4.237628994;2.118814497;0.471962034;4.41300637;4.595641868;1.05268;1.05269;0.827723164;0.828043468;2.309710438;2.311158766;0.0039208888226431;0.443067462;0.449939433;0.4126251938668274;0.026276556;0.873369363;105.23766740946898;0.0593059934516247;1.18364;1.18414;1.4692500251397886;0.9974243016053116;0.5506859366340198;3.80809179758487;0.1908809297700292;0.1070045796448024
L122;1.389661409;1.389476968;-7.066894801;-6.351783811;0.517377935;0.514931979;0.522409616;0.511857063;0.076220649;0.180954156;0.178438315;0.081345509;0.958535222;0.848909802;0.845275811;0.963473723;91.62230502;222.3212552;2.327012428;2.32755813;0.516521851;0.898492825;0.900140934;0.51895832;0.503433351;0.455262143;0.378991307;52.5499583;57.43746324;57.37391582;855.6128173;3.306421369;0.55740741;5.22858576;3.888224496;0.199217367;-3.306421369;0.581803127;0.077511708;-2904.097937;-2903.972556;0.758791;0.00042053;6.224851431;1.1214;1.12152;-4.850072788;-0.28381;1.09012;1.09006;-0.534368;0.400111;0.404407;-6.364470849;-2.270517969;4.093952881;2.04697644;0.488525408;4.317494409;4.553241943;1.09006;1.09012;0.898492825;0.900140934;2.327012428;2.32755813;0.0044582047994747;0.511857063;0.522409616;0.418134008751225;0.076220649;0.963473723;93.78977134484455;0.1489100268603698;1.1214;1.12152;1.599110890865529;0.9997995847555604;0.4858446095719947;3.880237900406565;0.1633565747378154;0.1303093127657339
L125;1.396730772;1.390286427;4.057413862;17.01755056;0.55732855;0.477776742;0.539717667;0.568067462;0.232482296;0.126444279;0.166418189;0.174757734;0.882174804;0.829109206;0.969716735;0.9046776;96.40750919;231.6267465;2.346317293;2.334832703;0.535908964;0.921531401;0.889693207;0.541539942;0.531940809;0.483267949;0.401413502;48.61697523;0.0;51.07941788;818.1046078;3.395101801;0.624263391;5.287087179;4.017828318;0.181639338;-3.395101801;0.622726517;0.07617313;-2642.965276;-2642.849898;0.768334;0.00038698;8.068556482;1.12745;1.13264;-4.987705386;-0.2782;1.07577;1.07556;-0.513643;0.413431;0.385166;-6.538895828;-2.316233095;4.222662732;2.111331366;0.473634796;4.427564461;4.642408903;1.07556;1.07577;0.889693207;0.921531401;2.334832703;2.346317293;0.0403595927997797;0.477776742;0.568067462;0.3885372458625338;0.126444279;0.969716735;9.626887163853011;0.2646513902512232;1.12745;1.13264;1.6826284590121916;0.9968766507487696;0.4442004127193999;4.042649362107252;0.1080083336455041;0.1896090634238402
L126;1.388689263;1.396790549;17.36756824;-16.51471323;0.457603429;0.472814946;0.566693067;0.72293142;0.097185986;0.095508759;0.46515095;0.221766679;0.818020872;0.850121133;0.98071189;0.911619456;84.11819804;247.3370781;2.307942308;2.343227701;0.554999068;0.920488958;0.912539601;0.574277667;0.575021286;0.499697265;0.379817463;54.81085657;59.86455034;66.0241165;771.5635383;3.422163211;0.627754289;5.141645525;3.974778899;0.256970164;-3.422163211;0.552615689;0.086553376;-2528.095894;-2527.981701;0.75249;0.000383005;4.669325648;1.18575;1.18529;-4.432282627;-0.2659;1.04499;1.02975;-0.507141;0.344781;0.312498;-6.719035197;-2.32929456;4.389740636;2.194870318;0.455607783;4.524164878;4.662705509;1.02975;1.04499;0.912539601;0.920488958;2.307942308;2.343227701;0.1218990898562359;0.457603429;0.72293142;0.3788191579478937;0.095508759;0.98071189;3.1076454991966003;0.2087151296237336;1.18529;1.18575;1.4681395166426408;0.997367707734527;0.5512382991804189;4.316846375107361;0.0386061852275946;0.3073455225286282
L128;1.396983549;1.391447996;5.073437982;6.12911727;0.609648714;0.554230339;0.53345136;0.44590943;0.249301155;0.150903839;0.108973164;0.162458069;0.969996273;0.957556839;0.782845695;0.904444652;96.1548628;239.2934823;2.407923584;2.370075712;0.535740076;0.90128238;0.929259458;0.544177891;0.525415077;0.45979863;0.36037256;47.06186904;51.64348534;0.0;746.0026475;3.070970549;0.802039099;4.382268634;3.31136197;0.704122788;-3.070970549;0.240391422;0.06626095;-3496.200922;-3496.087497;0.857217;0.000380429;25.8452229;1.14448;1.17798;-4.439827966;-0.41978;1.52469;1.36582;-0.538991;0.312484;0.334144;-6.470595251;-2.091467055;4.379128196;2.189564098;0.456711909;4.281031153;4.185131586;1.36582;1.52469;0.90128238;0.929259458;2.370075712;2.407923584;0.0680174983442178;0.44590943;0.609648714;0.3991289940275871;0.108973164;0.969996273;5.868034016889373;0.2443840759321909;1.14448;1.17798;1.678218947663414;0.9971178682899048;0.4463919313265153;4.176459144697773;0.0701029054708709;0.2446796363087874
L130;1.38963811;1.389870492;-6.812176466;-5.637428274;0.509271338;0.52126817;0.518123369;0.517005218;0.068160641;0.185333582;0.179323518;0.075102497;0.950382035;0.857202758;0.854686918;0.961144242;91.93477838;232.1685032;2.328792206;2.331397839;0.516498556;0.896512766;0.899791511;0.518915648;0.5139778;0.484933557;0.436979472;55.32685443;58.73277977;59.09852534;1142.952552;3.029200466;1.009338198;5.073511725;3.50240499;0.245692799;-3.029200466;0.473204524;0.077871053;-3677.277337;-3677.090455;1.148365;0.000626805;8.010070775;1.11889;1.11892;-6.416188582;-0.27671;1.09248;1.08633;-0.51823;0.389514;0.398674;-6.256713765;-2.188067472;4.068646293;2.034323146;0.491563989;4.222390618;4.381944571;1.08633;1.09248;0.896512766;0.899791511;2.328792206;2.331397839;0.0050941807115103;0.509271338;0.52126817;0.4201377224676886;0.068160641;0.961144242;82.47405152282526;0.1338395387961142;1.11889;1.11892;1.6045645798222985;0.99971495335985;0.483119082117282;4.052104800266991;0.1050910180093383;0.1933293363507046
L134;1.391013892;1.390773493;-10.17568898;-9.477966191;0.473816623;0.550013977;0.470718412;0.548709467;0.045331718;0.127935147;0.126164741;0.041697726;0.902301528;0.972092807;0.971254193;0.899739098;84.39076896;222.6980795;2.342279006;2.344016533;0.510837915;0.912551249;0.912527954;0.521495407;0.508423733;0.437982448;0.352602711;56.83918484;67.57475721;67.92380561;970.026217;3.480605991;2.31172685;5.717979656;4.38841145;0.035825803;-3.480605991;0.907805459;0.084847547;-3069.648652;-3069.511114;0.991241;0.000461305;17.91741511;1.1832;1.1826;-6.057346504;-0.22741;1.06813;1.07069;-0.514376;0.273243;0.274039;-6.484473057;-2.323308056;4.161165002;2.080582501;0.48063463;4.403890556;4.660774573;1.06813;1.07069;0.912527954;0.912551249;2.342279006;2.344016533;0.044531512049926;0.470718412;0.550013977;0.456790609651328;0.041697726;0.972092807;10.25769367856186;0.0885831633881361;1.1826;1.1832;1.4728967766418308;0.9976058326425556;0.5488716208050117;3.886814725143088;0.1609324820753448;0.1325313369980867
L136;1.392371393;1.392761403;13.11337767;13.50947359;0.45688129;0.570606597;0.457021059;0.571701454;0.116939993;0.180208722;0.182118897;0.117359299;0.796822587;0.961004473;0.96128401;0.796682818;98.04961903;223.6918743;2.328079605;2.32916372;0.514431141;0.887998509;0.888045099;0.515870368;0.48374184;0.393023493;0.281087935;50.40691376;54.45402209;54.34493147;632.332263;3.209514995;0.208501061;4.453885417;3.48500644;0.667606028;-3.209514995;0.275491445;0.069029788;-3182.559047;-3182.465133;0.628109;0.000314989;27.23598135;1.16169;1.1611;-3.331784748;-0.26072;1.41071;1.35961;-0.561936;0.309982;0.310714;-6.579985019;-2.270790082;4.309194937;2.154597468;0.464123817;4.425387551;4.544713169;1.35961;1.41071;0.887998509;0.888045099;2.328079605;2.32916372;0.0659365864553211;0.45688129;0.571701454;0.3957481761180764;0.116939993;0.96128401;6.001951229098532;0.2559526852150151;1.1611;1.16169;1.7112886823995888;0.9950735856798468;0.4299846819467374;3.904159716492286;0.154610063614816;0.1384674401332038
L137;1.392100031;1.392424991;12.52431831;12.9430381;0.461353895;0.570303764;0.461680022;0.571421916;0.120341036;0.178717853;0.180162132;0.120667164;0.802366754;0.961889676;0.9626817;0.802692881;97.92433723;222.3411895;2.327879533;2.328551788;0.516352963;0.890205693;0.890211517;0.517596673;0.491176169;0.429251894;0.327378275;52.4039407;57.50654384;58.05928179;726.0424595;3.184899508;0.217987302;4.472974964;3.462682171;0.650807699;-3.184899508;0.277782663;0.069259509;-3339.39824;-3339.291076;0.742493;0.00035943;27.00069221;1.15463;1.15417;-3.753683139;-0.3751;1.48524;1.40553;-0.597129;0.325881;0.327026;-6.558488025;-2.261266098;4.297221927;2.148610964;0.465416968;4.409877061;4.52548554;1.40553;1.48524;0.890205693;0.890211517;2.327879533;2.328551788;0.0631326648478415;0.461353895;0.571421916;0.3967584671663537;0.120341036;0.9626817;6.284519560873861;0.260843221015832;1.15417;1.15463;1.709102102496764;0.9952254961396696;0.4310673664131552;3.880585819575645;0.163227972638655;0.130426459839277
L138;1.388505801;1.389346062;0.129134624;-14.62470166;0.546100447;0.487211144;0.473257548;0.459024413;0.191483414;0.115588893;0.097232575;0.102776742;0.90071748;0.858833395;0.82081625;0.843738353;84.21211054;234.5341695;2.307612014;2.31198178;0.491450801;0.907694279;0.90076407;0.504806499;0.502934707;0.431848383;0.319721569;48.98779593;56.93896096;63.56308948;707.1526097;3.35253511;1.179830677;4.880847905;3.784852978;0.397469964;-3.35253511;0.432317868;0.082659433;-2295.576377;-2295.469346;0.654475;0.000358984;6.650023918;1.17803;1.18184;-3.459513947;-0.28626;1.06737;1.06595;-0.405728;0.335674;0.318489;-6.53481412;-2.376098143;4.158715977;2.079357989;0.48091767;4.455456131;4.77336982;1.06595;1.06737;0.90076407;0.907694279;2.307612014;2.31198178;0.0382405221563079;0.459024413;0.546100447;0.391478045767379;0.097232575;0.90071748;10.237256807509429;0.2118244089993531;1.17803;1.18184;1.4697785989764198;0.9974510233762932;0.5504230040941505;4.093393466205463;0.0927691562268898;0.2098913309122929
L139;1.40399792;1.388396711;3.181729516;28.08375255;0.654654305;0.724701826;0.497996646;0.510995155;0.350913157;0.455273947;0.09923593;0.166930675;0.958395453;0.994129706;0.922754379;0.829062616;96.6761568;230.3100976;2.392081718;2.334407515;0.596947214;0.906308237;0.874522456;0.600901558;0.577185362;0.506225906;0.417007281;68.54911873;66.61721716;52.66597314;903.0644214;3.344551086;1.096252392;5.157917557;3.895629991;0.239161349;-3.344551086;0.551078906;0.075761663;-2871.119445;-2870.98855;0.887718;0.000439024;6.746382617;1.11765;1.15915;-5.425962895;-0.27483;1.2651;1.22288;-0.604513;0.576726;0.581825;-6.402022561;-2.04167022;4.36035234;2.18017617;0.45867853;4.221846391;4.087740062;1.22288;1.2651;0.874522456;0.906308237;2.334407515;2.392081718;0.1108004850340188;0.497996646;0.724701826;0.3706483299718755;0.09923593;0.994129706;3.3451868902746797;0.1992702778162887;1.11765;1.15915;1.6873172443343052;0.9966095575876164;0.4418712866766171;4.0196695037094905;0.1152439413914745;0.1806838942927667
