Ligand#,distance_pi_bond_1,distance_pi_bond_2,dihedral_angle_1,dihedral_angle_2,NE_quad,NW_quad,SW_quad,SE_quad,"+,+,+_octant","-,+,+_octant","-,-,+_octant","+,-,+_octant","+,-,-_octant","-,-,-_octant","-,+,-_octant","+,+,-_octant",bite_angle,cone_angle,distance_Rh_max_donor_gaussian,distance_Rh_min_donor_gaussian,buried_volume_Rh_3.5A,buried_volume_donor_max,buried_volume_donor_min,buried_volume_Rh_4A,buried_volume_Rh_5A,buried_volume_Rh_6A,buried_volume_Rh_7A,dispersion_p_int_Rh_gfn2_xtb,dispersion_p_int_donor_max_gfn2_xtb,dispersion_p_int_donor_min_gfn2_xtb,sasa_gfn2_xtb,ip_gfn2_xtb,dipole_gfn2_xtb,ea_gfn2_xtb,electrofugality_gfn2_xtb,nucleofugality_gfn2_xtb,nucleophilicity_gfn2_xtb,electrophilicity_gfn2_xtb,HOMO_LUMO_gap_gfn2_xtb,sum_electronic_and_free_energy_dft,sum_electronic_and_enthalpy_dft,zero_point_correction_dft,entropy_dft,dipole_moment_dft,lone_pair_occupancy_min_donor_dft,lone_pair_occupancy_max_donor_dft,dispersion_energy_dft,nbo_charge_Rh_dft,nbo_charge_min_donor_dft,nbo_charge_max_donor_dft,mulliken_charge_Rh_dft,mulliken_charge_min_donor_dft,mulliken_charge_max_donor_dft,homo_energy_dft,lumo_energy_dft,homo_lumo_gap_dft,hardness_dft,softness_dft,electronegativity_dft,electrophilicity_dft,min_NBO_donor,max_NBO_donor,min_bv_donor,max_bv_donor,Rh_donor_min_d,Rh_donor_max_d,std_quad,min_quad,max_quad,std_oct,min_oct,max_oct,ratio_std_oct_std_quad,ratio_min_oct_min_quad,lone_pair_occ_min,lone_pair_occ_max,bite_angle_sin,bite_angle_cos,cone_angle_sin,cone_angle_cos
L96,1.389632291,1.38656099,2.069866671,13.09614337,0.500955088,0.529071934,0.493687104,0.525274879,0.059681327,0.105898248,0.150531122,0.162551249,0.942228848,0.952245621,0.900018636,0.824822959,87.57104874,238.1173308,2.31017142,2.320803093,0.512416139,0.89266912,0.906704249,0.52013376,0.520720334,0.475206359,0.41610712,50.9069322,58.85930253,58.0215265,1064.403634,3.015181624,0.599524396,4.894554854,3.410684747,0.346948269,-3.015181624,0.395503122,0.079002114,-2968.423123,-2968.251461,1.20873,0.000575757,2.416451649,1.12237,1.12979,-5.946578093,-0.28805,1.08175,1.07316,-0.46461,0.295671,0.301794,-8.399338223,-4.181573541,4.217764683,2.108882341,0.474184823,6.290455882,9.381707653,1.07316,1.08175,0.89266912,0.906704249,2.31017142,2.320803093,0.017557344628740142,0.493687104,0.529071934,0.42251191685923284,0.059681327,0.952245621,24.064682091368784,0.12088897302855212,1.12237,1.12979,-0.38346533962265433,0.9235552681394235,-0.6001677980232937,0.7998741239819369
L97,1.397304246,1.388729976,-13.97143372,-6.707635496,0.509900298,0.545681141,0.590290719,0.531331532,0.098723444,0.204016027,0.175363399,0.243663809,0.921077152,0.887346254,0.887299665,0.93691763,100.2587896,228.0953868,2.362825697,2.383677948,0.544347512,0.911112794,0.926796031,0.550047328,0.541677178,0.499680258,0.417954407,56.41523181,63.07251069,71.13066793,885.8542789,3.091407703,1.736003233,4.902028778,3.499361563,0.351925083,-3.091407703,0.40795386,0.069128797,-4028.587757,-4028.459343,0.949654,0.000430703,20.42387671,1.1529,1.14076,-5.517171079,-0.35291,1.22057,1.00987,-0.514303,0.38077,0.363509,-8.12205421,-4.141028577,3.981025633,1.990512816,0.5023831,6.131541393,9.443747246,1.00987,1.22057,0.911112794,0.926796031,2.362825697,2.383677948,0.03400281577139673,0.509900298,0.590290719,0.39138346425700354,0.098723444,0.93691763,11.510325112140757,0.19361323063984556,1.14076,1.1529,-0.2688273091151519,0.9631883916835307,0.9460684535482643,-0.3239667902745522
L98,1.390338379,1.389786945,-2.679474481,10.41628495,0.450009318,0.436032426,0.501374394,0.500023295,0.082696608,0.080460306,0.114983228,0.057072307,0.817322028,0.791604547,0.885063362,0.945676482,85.8941956,206.9730908,2.334330138,2.323832141,0.471656029,0.867813548,0.859794307,0.472821364,0.446020308,0.393514445,0.320816706,49.24732249,59.06423298,56.03595637,893.8160663,3.398424129,0.492176609,5.260480168,4.007443575,0.194539278,-3.398424129,0.609019446,0.079558312,-2468.769981,-2468.649764,0.724663,0.00040321,11.84334124,1.10971,1.11946,-3.915814457,-0.26939,1.10838,1.10008,-0.50653,0.406643,0.368658,-8.68669045,-4.496409266,4.190281184,2.095140592,0.477294939,6.591549858,10.36888161,1.10008,1.10838,0.859794307,0.867813548,2.323832141,2.334330138,0.0337902254158136,0.436032426,0.501374394,0.4176244710780503,0.057072307,0.945676482,12.359327762359491,0.13089005219992517,1.10971,1.11946,-0.8777731247033094,-0.4790765508231314,-0.36350203441017265,0.9315934043238314
L99,1.402465086,1.393006566,-15.2893902,4.477193441,0.461749907,0.304672941,0.473187663,0.622088148,0.046775997,0.006569139,0.267750652,0.098443906,0.876723817,0.602776742,0.976425643,0.84793142,81.85074389,205.0313059,2.317430058,2.151255257,0.465546962,0.899995341,0.638365403,0.452229843,0.413616332,0.353212164,0.273037008,47.09844217,54.03771116,46.59788838,669.5539478,3.117026644,1.764608023,4.654086001,3.440252598,0.515139954,-3.117026644,0.323225955,0.071190926,-2967.347152,-2967.253105,0.556112,0.000315435,10.22721176,1.37634,1.11123,-3.01909294,0.06414,-0.84149,1.13268,-0.41247,-0.57717,0.380796,-8.734310373,-4.270282656,4.464027717,2.232013859,0.448025892,6.502296515,9.471235987,-0.84149,1.13268,0.638365403,0.899995341,2.151255257,2.317430058,0.12968979869798297,0.304672941,0.622088148,0.4062073707709209,0.006569139,0.976425643,3.132145896200227,0.021561281347922526,1.11123,1.37634,0.1685267959803453,0.985697072652952,-0.736433641154067,-0.6765097871993893
L100,1.3962831,1.391387926,11.11702777,12.90249444,0.530702572,0.584793142,0.559331905,0.641189899,0.180022363,0.237327618,0.302972419,0.209979501,0.88138278,0.932258666,0.97940738,0.908684309,99.74018706,236.6266597,2.430298256,2.398193134,0.578951966,0.94910082,0.931920891,0.587870865,0.569406121,0.495387546,0.386242407,57.54671706,65.97752904,70.04159159,806.8444053,3.193501554,1.449158417,4.921913276,3.622080971,0.352666141,-3.193501554,0.428579417,0.065677207,-3798.034202,-3797.911859,0.859027,0.00041034,20.01137429,1.15428,1.20071,-5.071767659,-0.36086,1.2241,0.97765,-0.606966,0.333716,0.343488,-8.127224373,-4.213682975,3.913541398,1.956770699,0.511046082,6.170453674,9.728911661,0.97765,1.2241,0.931920891,0.94910082,2.398193134,2.430298256,0.046977368549428467,0.530702572,0.641189899,0.3729295930779577,0.180022363,0.97940738,7.938494738920297,0.3392151696600407,1.15428,1.20071,-0.7109005469687611,0.7032925510195001,-0.8453450229000107,-0.5342207336468516
L101,1.406427369,1.397881261,-14.25401673,-16.68077319,0.57666325,0.551667909,0.569628215,0.4955041,0.196841223,0.179836004,0.160081998,0.206764816,0.956485278,0.923499814,0.830926202,0.932491614,105.3764886,248.2439275,2.520832692,2.590801023,0.547812616,0.935846068,0.954644987,0.565987524,0.558506906,0.487630958,0.36970933,54.1823479,61.34359462,84.96869192,752.7335736,3.191389195,0.974766771,4.645337388,3.520999635,0.530273051,-3.191389195,0.32961044,0.065826111,-3650.548765,-3650.42849,0.923386,0.000403404,20.71778181,1.2435,1.22608,-5.035748926,-0.08801,0.92986,0.9755,-0.360997,0.371029,0.350208,-8.181919257,-4.193818664,3.988100593,1.994050296,0.501491864,6.18786896,9.600992096,0.92986,0.9755,0.935846068,0.954644987,2.520832692,2.590801023,0.03677906659525151,0.4955041,0.57666325,0.3894170259104252,0.160081998,0.956485278,10.588007308502556,0.32306896754234726,1.22608,1.2435,-0.9911506578937904,0.1327417543831123,-0.058075171491002144,-0.9983122129155241
L102,1.393983716,1.38930692,9.315581693,1.094832564,0.436894335,0.505544167,0.522223258,0.580716549,0.067648155,0.089638464,0.193393589,0.125605665,0.806140514,0.92144987,0.968039508,0.91884085,91.41475402,221.3238132,2.310401573,2.35398219,0.511583349,0.871354361,0.892226519,0.515152691,0.488531188,0.408724885,0.302416417,52.44883418,55.19462194,60.36544991,690.932364,3.157209478,0.787750091,4.459554157,3.428014989,0.657251354,-3.157209478,0.270805511,0.065871317,-3260.877217,-3260.774538,0.684139,0.000344387,26.83139362,1.16273,1.18268,-3.454796881,-0.37516,1.39985,1.45625,-0.615296,0.306718,0.301567,-8.855128923,-4.560356021,4.294772902,2.147386451,0.465682364,6.707742472,10.4764117,1.39985,1.45625,0.871354361,0.892226519,2.310401573,2.35398219,0.05918135824028602,0.436894335,0.580716549,0.42330407307388723,0.067648155,0.968039508,7.152658973374746,0.15483870945591455,1.16273,1.18268,-0.3036936924713517,-0.9527697209468383,0.9874700616834677,0.15780645512414393
L103,1.338057335,1.338404768,147.4235996,-54.56590335,0.784033731,0.745154678,0.94455833,0.757920239,0.631941856,0.519614238,0.542070444,0.905329855,0.936125606,0.970695117,0.973770034,0.983786806,104.156113,314.1525147,2.212124454,2.228016931,0.807963334,0.967090244,0.94597349,0.795027466,0.716429236,0.571048574,0.414259833,46.16289017,0.0,55.09371344,822.3534089,3.153133306,1.397545157,4.670348698,3.486040062,0.508558058,-3.153133306,0.332906756,0.051645573,-3805.038459,-3804.907383,0.995582,0.000439631,22.75600539,1.13985,1.14156,-5.306059181,-0.16531,1.0254,1.00998,-0.68861,0.418959,0.411412,-7.839600033,-4.248241434,3.591358599,1.795679299,0.556892314,6.043920733,10.17135349,1.00998,1.0254,0.94597349,0.967090244,2.212124454,2.228016931,0.09252035591399502,0.745154678,0.94455833,0.20550320439436012,0.519614238,0.983786806,2.2211674648700184,0.6973239964011874,1.13985,1.14156,-0.4649298999249069,-0.8853474957076549,-0.006750607706630986,0.9999772143882035
L104,1.385464885,1.387781434,0.438563984,11.1625092,0.520080134,0.474166045,0.46713101,0.528722512,0.112513977,0.047987328,0.100773388,0.133945211,0.927646291,0.900344763,0.956671636,0.80031681,92.31485751,220.4416909,2.274559611,2.277054785,0.497303625,0.865519009,0.840220835,0.492586587,0.45883132,0.393346637,0.320561245,49.9685024,50.97247794,50.07439509,998.7567073,3.589486606,1.743832259,5.87783109,4.633244118,0.011926421,-3.589486606,1.043757511,0.095042849,-3167.95789,-3167.821111,0.837344,0.000458759,11.01102174,1.09852,1.11128,-4.908582344,-0.32603,1.85573,1.84884,-0.710669,0.988724,0.967207,-8.231171864,-4.731787746,3.499384117,1.749692059,0.571529141,6.481479805,12.00484973,1.84884,1.85573,0.840220835,0.865519009,2.274559611,2.277054785,0.03136587440482555,0.46713101,0.528722512,0.4292329222762392,0.047987328,0.956671636,13.68471086558336,0.1027277722367436,1.09852,1.11128,-0.9351458553162266,-0.35426293806279396,0.5057103343270211,0.8627033428443711
L105,1.386304907,1.406220685,-4.920082951,-7.354363871,0.529887253,0.451500186,0.470788297,0.489983228,0.133432725,0.152814014,0.131662318,0.07347186,0.926341782,0.750186359,0.848304137,0.868104734,94.2918608,219.0461611,2.308860541,2.233657915,0.485603802,0.88743361,0.752480898,0.473069642,0.420697865,0.352045444,0.278516961,45.05087312,60.66579454,0.0,679.8938659,3.159551633,1.998055764,4.727052848,3.512048165,0.471443683,-3.159551633,0.352496532,0.06797959,-3045.744817,-3045.648735,0.613049,0.000322261,4.552837935,1.26751,1.09776,-3.341333288,-0.13135,-0.49464,1.32996,-0.441546,-0.472267,0.417851,-8.643968575,-4.318718921,4.325249654,2.162624827,0.462401054,6.481343748,9.712229384,-0.49464,1.32996,0.752480898,0.88743361,2.233657915,2.308860541,0.033480057755786836,0.451500186,0.529887253,0.39133711843005864,0.07347186,0.926341782,11.688663182261633,0.16272830505544908,1.09776,1.26751,0.04406691762055907,0.9990285815588175,-0.761305805365932,0.6483929909523465
L106,1.38924565,1.388466881,9.872780718,2.666961214,0.480968133,0.640793887,0.520266493,0.511461051,0.063035781,0.319884458,0.172102124,0.076267238,0.898900485,0.961703317,0.850819978,0.964265747,92.23234294,225.9759382,2.342028144,2.34009218,0.538285035,0.893193254,0.919219391,0.541365371,0.530220192,0.485969885,0.422766177,55.55429107,56.4873122,57.08750522,1022.223763,3.315792571,0.310333297,5.196604433,3.882471074,0.21607407,-3.315792571,0.566678503,0.070809214,-3252.1998,-3252.035538,0.995817,0.000550937,0.925179599,1.11924,1.12539,-5.802559615,-0.26985,1.07241,1.08853,-0.548682,0.33753,0.401513,-8.082869815,-4.253683711,3.829186104,1.914593052,0.522304204,6.168276763,9.936220698,1.07241,1.08853,0.893193254,0.919219391,2.34009218,2.342028144,0.07032651335589485,0.480968133,0.640793887,0.4156879281673873,0.063035781,0.964265747,5.910828055185305,0.131060202693304,1.11924,1.12539,-0.9027654251086312,-0.43013322032648477,-0.21699284802003538,0.9761731936025255
L107,1.402142997,1.385986882,1.155183373,-1.857865793,0.471789974,0.300479873,0.397945397,0.44325382,0.055860977,0.021710772,0.060240403,0.058749534,0.887718971,0.579248975,0.826267238,0.73714126,82.59939562,195.1584994,2.306172417,2.143011117,0.403343971,0.820967667,0.672358367,0.388888027,0.339590363,0.270731099,0.201318007,40.81798442,49.47001505,46.33316802,606.6129427,3.217052078,2.482591863,4.463364958,3.496031878,0.661614842,-3.217052078,0.2789798,0.08833866,-1435.399211,-1435.318931,0.469466,0.00026926,7.81366496,1.33078,1.13264,-2.187311689,-0.03382,-0.6219,1.06107,-0.35231,-0.510508,0.353493,-9.029826015,-4.506749592,4.523076423,2.261538212,0.44217692,6.768287803,10.12800039,-0.6219,1.06107,0.672358367,0.820967667,2.143011117,2.306172417,0.07502847562056643,0.300479873,0.471789974,0.3888995721838459,0.021710772,0.887718971,5.183359637354044,0.0722536647238266,1.13264,1.33078,0.7943802661579381,0.6074207707502629,0.3706928216123581,0.9287555286538371
L108,1.388204236,1.386992089,6.500355191,-9.493636415,0.506312896,0.516912039,0.474352404,0.465710026,0.120154678,0.09150205,0.091734998,0.091036154,0.892471114,0.942322028,0.839685054,0.857668654,84.55522413,203.6994718,2.306931234,2.28998091,0.490623835,0.872973351,0.857855013,0.492171498,0.464964839,0.390586875,0.302625624,50.57280131,57.56434266,52.8342276,741.6747867,3.375231805,0.413234791,5.159713834,3.930851601,0.241905962,-3.375231805,0.555619796,0.080950042,-2105.75913,-2105.657726,0.589092,0.000340111,3.382230993,1.12516,1.13059,-3.255001221,-0.27866,1.07712,1.0835,-0.515072,0.315621,0.356262,-8.811318593,-4.586206836,4.225111757,2.112555878,0.47336026,6.698762715,10.62064733,1.07712,1.0835,0.857855013,0.872973351,2.28998091,2.306931234,0.024647628854066427,0.465710026,0.516912039,0.4204429684361695,0.091036154,0.942322028,17.05815074243151,0.1954781922603487,1.12516,1.13059,0.2645888151957717,-0.9643613217426846,0.48297640473263065,-0.8756333664676913
L109,1.390878634,1.399518799,9.602318713,-0.59189748,0.487397503,0.452944465,0.584699963,0.660361536,0.174152069,0.140001864,0.406913902,0.232202758,0.800642937,0.765887067,0.913809169,0.937197167,99.04677184,279.3917341,2.422754715,2.380620338,0.546048034,0.915148621,0.885832091,0.572613432,0.584852259,0.52382421,0.416299249,50.01119996,57.53918504,50.6940338,828.4329363,3.328052626,1.708168122,5.040593537,3.823074088,0.300427925,-3.328052626,0.495021462,0.08167074,-2757.774021,-2757.643367,0.840658,0.000438216,7.229110353,1.21516,1.2264,-4.74487387,-0.26295,0.99564,0.98256,-0.487863,0.304725,0.242655,-8.664377114,-4.353821608,4.310555506,2.155277753,0.463977322,6.509099361,9.828982467,0.98256,0.99564,0.885832091,0.915148621,2.380620338,2.422754715,0.0942856314103531,0.452944465,0.660361536,0.34276818342434207,0.140001864,0.937197167,3.6354233226962744,0.30909278028157383,1.21516,1.2264,-0.9962522816194489,0.08649503666709646,0.2084717041668162,-0.978028398647904
L110,1.387163269,1.391351549,5.680252775,-7.802854217,0.49617965,0.461493664,0.456461983,0.485743571,0.047008945,0.036013791,0.02576407,0.048546403,0.945350354,0.886973537,0.945723071,0.864377562,73.2840012,213.0608907,2.371925915,2.304979438,0.475016306,0.925217807,0.907135203,0.484827913,0.468094667,0.388128713,0.279150988,50.47535029,55.31350664,60.5222569,642.5125283,3.164066721,0.500480369,4.458014529,3.435270052,0.659188803,-3.164066721,0.271203331,0.086755088,-1994.385975,-1994.283897,0.640151,0.000342371,6.241510755,1.16466,1.19021,-3.192047099,-0.28557,1.08151,1.01528,-0.543305,0.321258,0.318291,-8.806420544,-4.658861234,4.147559309,2.073779655,0.482211308,6.732640889,10.92894639,1.01528,1.08151,0.907135203,0.925217807,2.304979438,2.371925915,0.019061981447822344,0.456461983,0.49617965,0.46655386532833887,0.02576407,0.945723071,24.475622673614467,0.05644296997237555,1.16466,1.19021,-0.8559421388390094,-0.5170716149236021,-0.5374495018999065,0.8432959343596662
L111,1.389661441,1.389720168,-13.04391357,-12.95340388,0.417466455,0.543631196,0.415626165,0.543491428,0.037225121,0.126024972,0.127702199,0.037923966,0.79770779,0.961237421,0.959280656,0.793328364,84.39146038,225.6516587,2.324602388,2.324188905,0.480257641,0.85258456,0.851874068,0.475428279,0.426305146,0.322473808,0.224233333,46.30619303,56.7710751,55.07279381,573.6325183,3.317565073,0.062315643,4.50519035,3.62033179,0.643576368,-3.317565073,0.302766717,0.08113237,-1688.586219,-1688.499284,0.539086,0.000291581,6.499817294,1.15514,1.15527,-2.651060124,-0.27714,1.06391,1.07532,-0.511137,0.285713,0.286372,-9.050778781,-4.790836452,4.25994233,2.129971165,0.469489924,6.920807617,11.24371514,1.06391,1.07532,0.851874068,0.85258456,2.324188905,2.324602388,0.07333601624088257,0.415626165,0.543631196,0.4311620771295531,0.037225121,0.961237421,5.879267776331619,0.08956394985383079,1.15514,1.15527,0.41827126558097544,-0.9083221611241735,-0.5167173810411695,0.8561560302479653
L112,1.385664268,1.396923998,20.63324329,15.7502908,0.579877935,0.663855758,0.500512486,0.605362467,0.230432352,0.345042862,0.276789042,0.161386508,0.929323518,0.982668654,0.933935893,0.839638464,94.30769335,233.5817533,2.407335436,2.326430897,0.587722466,0.959950382,0.917600401,0.594318323,0.575807685,0.505952651,0.406650803,56.06078215,75.61769654,69.95554725,812.6251459,3.458894083,2.128779081,5.368288169,4.133559521,0.152377269,-3.458894083,0.674665438,0.067735024,-3874.129743,-3874.007308,0.872244,0.000410649,4.043359165,1.14087,1.16803,-5.235530841,-0.35831,1.09292,1.18002,-0.619951,0.30789,0.359132,-8.483693517,-4.235179969,4.248513548,2.124256774,0.470752883,6.359436743,9.519196593,1.09292,1.18002,0.917600401,0.959950382,2.326430897,2.407335436,0.067759758668295,0.500512486,0.663855758,0.36272577510356785,0.161386508,0.982668654,5.353114920010604,0.3224425214439106,1.14087,1.16803,0.05987790377994558,0.9982057085786074,0.8929682229242336,0.45011970946353397
L113,1.388822996,1.3889695,-6.596742839,-5.438586823,0.44465151,0.548429929,0.442811219,0.547987328,0.093225867,0.129845322,0.129099888,0.092200895,0.796077152,0.967014536,0.966874767,0.793421543,83.63819302,236.277172,2.320990311,2.320355119,0.495678811,0.873777022,0.873643077,0.501218112,0.478956435,0.414116286,0.337652209,49.16549668,54.40157531,53.85121727,827.25587,3.738615966,0.556256174,5.636181509,4.608145494,0.079348019,-3.738615966,0.869529528,0.071091983,-2373.186451,-2373.076653,0.656016,0.000368264,4.655340424,1.13816,1.13826,-3.804916414,-0.27667,1.05659,1.05672,-0.505876,0.246089,0.246511,-8.622471581,-4.578043421,4.04442816,2.02221408,0.494507486,6.600257501,10.77121347,1.05659,1.05672,0.873643077,0.873777022,2.320355119,2.320990311,0.06032492568369684,0.442811219,0.548429929,0.41679890035009354,0.092200895,0.967014536,6.909231890902037,0.20821716127296225,1.13816,1.13826,0.9264270409532247,-0.37647435210204183,-0.6113164365731241,-0.7913862611743633
L114,1.405524586,1.387871015,1.405879458,6.818921335,0.512113306,0.55089918,0.463566903,0.541301714,0.122717108,0.129845322,0.115076407,0.089219158,0.901509504,0.971953038,0.967527022,0.837914648,92.65461957,215.6523097,2.319817686,2.215313551,0.516743151,0.897199963,0.760401137,0.506082801,0.44361578,0.354747381,0.278941781,48.05356204,55.90479543,0.0,683.0240196,3.14997118,2.175789609,4.743453143,3.506879078,0.459454755,-3.14997118,0.356907898,0.063477816,-3045.743407,-3045.646571,0.612691,0.00032479,5.457221561,1.26755,1.10392,-3.351290293,-0.05139,-0.52824,1.18544,-0.535683,-0.472185,0.340611,-8.710364355,-4.199805169,4.510559186,2.255279593,0.443404003,6.455084762,9.237905448,-0.52824,1.18544,0.760401137,0.897199963,2.215313551,2.319817686,0.039237311355167614,0.463566903,0.55089918,0.4327119454672134,0.089219158,0.971953038,11.028073293564866,0.1924623121767604,1.10392,1.26755,-0.9997499426395573,-0.022361846797657202,0.8990449437206733,-0.4378563567773012
L115,,,,,0.539671077,0.450708163,0.470136042,0.486186172,0.150111815,0.150158405,0.131615729,0.069884458,0.929230339,0.75125792,0.840756616,0.870387626,93.85964331,235.418475,2.297683895,2.230746897,0.486599655,0.889244782,0.752370248,0.476266216,0.437078222,0.386604835,0.329673153,46.45041826,59.76024117,0.0,835.9148346,4.337594314,5.465306615,5.862705238,5.416692525,0.062392973,-4.337594314,1.079098211,0.063108051,-4391.663605,-4391.52635,0.633199,0.000460356,6.378625803,1.26807,1.09978,-3.820524718,-0.12475,-0.4919,1.31623,-0.464231,-0.473598,0.430758,-9.008873249,-4.79491816,4.213955089,2.106977544,0.474613506,6.901895704,11.30438348,-0.4919,1.31623,0.752370248,0.889244782,2.230746897,2.297683895,0.03819237980359138,0.450708163,0.539671077,0.39001248291460494,0.069884458,0.929230339,10.211787925242891,0.1550547865271302,1.09978,1.26807,-0.3784640007027367,0.9256160111904282,0.19962384010189294,-0.979872605221196
L116,1.408244738,1.402734632,-38.87179062,140.5988829,0.596999627,0.572493477,0.637346254,0.455110883,0.233879985,0.20355013,0.047381662,0.300409989,0.960119269,0.941436824,0.862840104,0.97428252,91.94452364,225.0435147,3.027961324,2.361136906,0.565470089,0.892226519,0.924402488,0.564862516,0.550428085,0.50200576,0.428318713,67.52247931,49.67248022,75.85575551,1015.19461,3.057509166,0.706428202,5.122677547,3.557215843,0.223029131,-3.057509166,0.499706678,0.08238543,-3031.771067,-3031.613218,0.990704,0.000529428,6.148954674,1.1466,0.88677,-5.794338859,0.1482,1.25623,1.99049,-0.338366,0.434202,0.899118,-8.12205421,-3.680339828,4.441714382,2.220857191,0.450276589,5.901197019,7.840244388,1.25623,1.99049,0.892226519,0.924402488,2.361136906,3.027961324,0.07829171086088092,0.455110883,0.637346254,0.40218439566538344,0.047381662,0.97428252,5.13699842860808,0.104110149350131,0.88677,1.1466,-0.7435318900809234,-0.6687004773683728,-0.9132356878075253,0.4074316857029117
L117,1.392497084,1.393429773,7.649249606,-5.183579533,0.562173873,0.67207883,0.471999627,0.511857063,0.22036899,0.361116288,0.086516959,0.112327618,0.903978755,0.983041372,0.937197167,0.831671636,97.0067701,216.9434678,2.340485469,2.344432849,0.554696236,0.893169959,0.894509411,0.561258612,0.543837312,0.481219103,0.405089575,55.71185618,64.03975077,63.23630257,929.1846479,3.143582322,0.852453099,5.040234673,3.615763955,0.277946959,-3.143582322,0.472181632,0.084093595,-2992.354747,-2992.222779,0.961196,0.000442623,7.363917991,1.17296,1.17158,-5.790298562,-0.25287,1.06088,1.07031,-0.454388,0.197038,0.209807,-8.448046603,-4.228649237,4.219397366,2.109698683,0.474001339,6.33834792,9.521419972,1.06088,1.07031,0.893169959,0.894509411,2.340485469,2.344432849,0.08661870125326482,0.471999627,0.67207883,0.3950822108189376,0.086516959,0.983041372,4.561165257647478,0.1832987868017955,1.17158,1.17296,0.37333574605029357,-0.9276962976756298,-0.17270443275397404,-0.9849736945254569
L118,1.402832369,1.391455239,26.8138513,20.7363918,0.560147223,0.608390794,0.53475587,0.549664555,0.200195676,0.297195304,0.259271338,0.177553112,0.92009877,0.919586284,0.840057771,0.891958628,105.6509044,231.5976092,2.397218944,2.345364589,0.563088194,0.90676831,0.903495388,0.574374651,0.567151383,0.516301193,0.43166105,62.00285684,66.07849973,57.23155203,969.7847004,3.262737187,0.881803169,5.105478059,3.779092907,0.256877661,-3.262737187,0.51635572,0.071281939,-3066.446547,-3066.301596,0.952313,0.000486168,2.420383515,1.12799,1.14722,-5.670638341,-0.26518,1.07772,1.07419,-0.563924,0.39723,0.344493,-8.533490352,-4.343753396,4.189736956,2.094868478,0.477356937,6.438621874,9.894619177,1.07419,1.07772,0.903495388,0.90676831,2.345364589,2.397218944,0.03185277505754794,0.53475587,0.608390794,0.35511510308881583,0.177553112,0.92009877,11.148639402602587,0.33202648528196615,1.12799,1.14722,-0.9180944621254477,0.3963616512915762,-0.770896337228148,0.6369606245665625
L119,1.395377786,1.393258604,9.545974044,9.896828596,0.494805255,0.512113306,0.629193067,0.587937943,0.159569512,0.108553858,0.191716362,0.280842341,0.830040999,0.915672754,0.984159523,0.977543794,95.1242799,237.0679861,2.382572975,2.348414272,0.556029864,0.906116055,0.894800596,0.5710423,0.568672937,0.484119461,0.386001178,53.42395121,63.14003932,56.59103514,829.2622212,3.146489093,1.91561306,4.561839574,3.445008563,0.582679896,-3.146489093,0.29851947,0.079986247,-2590.398029,-2590.275417,0.913181,0.000411243,2.555449528,1.14915,1.17749,-4.737824682,-0.27744,1.03825,1.07034,-0.439868,0.285371,0.31902,-8.518796204,-4.188920615,4.329875589,2.164937795,0.461907036,6.353858409,9.323943807,1.03825,1.07034,0.894800596,0.906116055,2.348414272,2.382572975,0.063372168895295,0.494805255,0.629193067,0.4020060755221733,0.108553858,0.984159523,6.343574514332582,0.21938703541052731,1.14915,1.17749,0.7685043207070138,0.6398445975818279,-0.9925356430127812,-0.12195489883233429
L120,1.391852807,1.389164622,-4.63879772,12.33457031,0.523760716,0.475307492,0.508456019,0.529840663,0.085119269,0.099468878,0.191436824,0.120853522,0.962402162,0.851146105,0.868244502,0.896058517,90.29355724,220.1173976,2.347835595,2.334492566,0.509288809,0.910489657,0.887649087,0.51158758,0.492490776,0.44451449,0.371178051,50.22514521,57.660326,54.43615326,854.7399958,4.067298726,3.872625064,5.878672489,5.138670633,0.038699418,-4.067298726,1.071371907,0.073962785,-3222.0109,-3221.884702,0.668672,0.00042327,7.554929215,1.12905,1.1266,-4.646848524,-0.2737,1.08338,1.08483,-0.481451,0.368577,0.357314,-8.826556969,-4.683351481,4.143205488,2.071602744,0.482718032,6.754954225,11.01306868,1.08338,1.08483,0.887649087,0.910489657,2.334492566,2.347835595,0.024407835153167676,0.475307492,0.529840663,0.4141087033178993,0.085119269,0.962402162,16.966220097735945,0.17908253169297822,1.1266,1.12905,0.7260978516691837,-0.6875913828731393,0.20445983065139883,0.97887495506321
L121,1.389043844,1.389101729,-15.80601587,-15.58951221,0.449077525,0.443114051,0.449217294,0.442741334,0.026136787,0.100214312,0.099049571,0.026136787,0.872018263,0.786013791,0.786433097,0.872297801,84.28685518,218.5622839,2.310391721,2.310036425,0.446002609,0.827222326,0.827466921,0.445235398,0.411582337,0.313133249,0.205564063,44.73017492,49.76498366,49.78083065,561.8713569,3.204679734,1.711012643,4.088958333,3.393705271,0.946067204,-3.204679734,0.189025536,0.083676687,-1612.532177,-1612.449985,0.533353,0.000275673,2.753471282,1.18544,1.18558,-2.386479904,-0.27998,1.04645,1.04645,-0.457715,0.255848,0.255648,-9.114453422,-4.865667761,4.248785662,2.124392831,0.470722733,6.990060592,11.49997928,1.04645,1.04645,0.827222326,0.827466921,2.310036425,2.310391721,0.0035946305432693094,0.442741334,0.449217294,0.411831798768756,0.026136787,0.872297801,114.56860275665375,0.05903398890694042,1.18544,1.18558,0.510826973678184,-0.8596835481517533,-0.9755482471513953,0.21978538959594213
