Ligand#;lBCUT2D_CHGHI;lBCUT2D_CHGLO;lBCUT2D_LOGPHI;lBCUT2D_LOGPLOW;lBCUT2D_MRHI;lBCUT2D_MRLOW;lBCUT2D_MWHI;lBCUT2D_MWLOW;lBalabanJ;lBertzCT;lChi0;lChi0n;lChi0v;lChi1;lChi1n;lChi1v;lChi2n;lChi2v;lChi3n;lChi3v;lChi4n;lChi4v;lEState_VSA1;lEState_VSA10;lEState_VSA11;lEState_VSA2;lEState_VSA3;lEState_VSA4;lEState_VSA5;lEState_VSA6;lEState_VSA7;lEState_VSA8;lEState_VSA9;lExactMolWt;lFpDensityMorgan1;lFpDensityMorgan2;lFpDensityMorgan3;lFractionCSP3;lHallKierAlpha;lHeavyAtomCount;lHeavyAtomMolWt;lIpc;lKappa1;lKappa2;lKappa3;lLabuteASA;lMaxAbsEStateIndex;lMaxAbsPartialCharge;lMaxEStateIndex;lMaxPartialCharge;lMinAbsEStateIndex;lMinAbsPartialCharge;lMinEStateIndex;lMinPartialCharge;lMolLogP;lMolMR;lMolWt;lNHOHCount;lNOCount;lNumAliphaticCarbocycles;lNumAliphaticHeterocycles;lNumAliphaticRings;lNumAromaticCarbocycles;lNumAromaticHeterocycles;lNumAromaticRings;lNumHAcceptors;lNumHDonors;lNumHeteroatoms;lNumRotatableBonds;lNumSaturatedCarbocycles;lNumSaturatedHeterocycles;lNumSaturatedRings;lNumValenceElectrons;lPEOE_VSA1;lPEOE_VSA10;lPEOE_VSA11;lPEOE_VSA12;lPEOE_VSA13;lPEOE_VSA14;lPEOE_VSA2;lPEOE_VSA3;lPEOE_VSA4;lPEOE_VSA5;lPEOE_VSA6;lPEOE_VSA7;lPEOE_VSA8;lPEOE_VSA9;lRingCount;lSMR_VSA1;lSMR_VSA10;lSMR_VSA3;lSMR_VSA4;lSMR_VSA5;lSMR_VSA6;lSMR_VSA7;lSMR_VSA9;lSlogP_VSA1;lSlogP_VSA10;lSlogP_VSA11;lSlogP_VSA12;lSlogP_VSA2;lSlogP_VSA3;lSlogP_VSA4;lSlogP_VSA5;lSlogP_VSA6;lSlogP_VSA7;lSlogP_VSA8;lTPSA;lVSA_EState1;lVSA_EState10;lVSA_EState2;lVSA_EState3;lVSA_EState4;lVSA_EState5;lVSA_EState6;lVSA_EState7;lVSA_EState8;lVSA_EState9;lfr_Ar_N;lfr_C_O;lfr_C_O_noCOO;lfr_Imine;lfr_NH0;lfr_NH1;lfr_NH2;lfr_Ndealkylation2;lfr_alkyl_halide;lfr_allylic_oxid;lfr_amide;lfr_aniline;lfr_aryl_methyl;lfr_benzene;lfr_bicyclic;lfr_ether;lfr_furan;lfr_halogen;lfr_methoxy;lfr_morpholine;lfr_para_hydroxylation;lfr_piperdine;lfr_pyridine;lfr_sulfide;lfr_sulfonamd;lfr_unbrch_alkane;lqed
L121;2.331205921;-2.262933615;2.603616314;-2.077307398;7.630596946;0.776935475;31.13575401;10.2098642;1.820470927;184.7752311;11.7067423;11.44646895;13.23532334;7.592224153;7.10764533;10.43814751;6.026438738;12.50392881;4.885445769;12.28026956;3.609436708;10.88061744;0;0;0;0;15.84317618;22.6359778;25.68328649;12.32382005;0;27.6949488;0;258.1666242;0.625;0.875;1.125;1;0.86;16;230.102;5582.458697;13.29538834;5.666808716;2.812248715;104.471207;2.517825596;0.100544602;2.517825596;-0.02348747;0.394382716;0.02348747;0.394382716;-0.100544602;5.0918;79.89;258.326;0;0;0;2;2;0;0;0;0;0;2;3;0;2;2;94;0;0;0;0;0;0;0;0;0;15.84317618;27.6949488;60.64308435;0;0;2;0;15.84317618;0;0;76.01421309;12.32382005;0;0;0;0;0;15.84317618;34.95979786;0;0;53.37823529;0;0;0;0;0;0;0;0;4.308204837;0;0;9.313208827;10.07130239;0.788765432;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.618291209
L122;2.340406249;-2.318748292;2.520999801;-2.286534543;7.804488246;0.169658124;31.13289621;10.00940866;1.479720274;1727.54068;30.71032077;25.21225394;27.00110832;22.86530598;15.52693952;18.21022109;10.9807612;15.35160448;8.163114116;13.13024219;6.229570068;11.14076188;15.84317618;0;0;0;26.42752786;34.12495032;31.82723938;0;0;145.5928096;18.94745182;638.1775828;0.326086957;0.630434783;0.956521739;0.1;-4.62;46;606.384;87689407603;28.82646497;13.00915677;5.427659528;271.618532;6.604983203;0.486121958;6.604983203;0.16949637;0.478075584;0.16949637;-0.983797483;-0.486121958;6.4124;191.27;638.64;0;4;0;2;2;6;0;6;4;0;6;7;0;0;0;226;18.94745182;26.42752786;22.99804733;0;0;0;0;0;0;0;121.3273414;71.93588384;11.12690298;0;8;18.94745182;47.67041556;0;0;0;26.42752786;145.5928096;34.12495032;50.77469119;0;22.99804733;15.84317618;26.42752786;0;0;0;145.5928096;0;11.12690298;36.92;25.73175142;0;0;7.432597676;2.042091627;3.042802396;51.88649325;0;1.980006747;-1.967594966;0;0;0;0;0;0;0;0;0;0;0;0;0;6;2;4;0;0;0;0;0;0;0;0;0;0;0.189567777
L125;2.484684247;-2.347034589;2.550331604;-2.35435151;7.799849213;0.511507352;31.13289085;9.763568639;1.373893396;1644.733754;28.64140667;24.23396131;26.0228157;21.33326645;15.38662263;18.0699042;11.71764829;16.08849157;9.396228383;14.36335646;7.676353206;12.89915361;15.84317618;0;0;5.414990469;0;12.84164325;34.05980283;32.86288576;0;157.7255438;0;588.2135743;0.348837209;0.674418605;1;0.12195122;-3.82;43;554.399;23720954561;26.78110071;11.35378592;4.604731831;257.5292932;2.467679884;0.062222468;2.467679884;0.022733941;0.047759354;0.022733941;-0.687525896;-0.062222468;7.3815;187.718;588.671;0;0;2;0;2;6;0;6;0;0;2;6;0;0;0;208;0;0;0;0;0;0;0;0;0;0;157.7255438;95.60750802;5.414990469;0;8;0;47.67041556;0;0;31.09827696;0;179.9793497;0;31.82723938;0;0;15.84317618;0;18.25663372;0;35.09544921;157.7255438;0;0;0;0;0;0;8.82733233;6.435455457;0;59.48032166;4.69675716;0;-1.375051793;0;0;0;0;0;0;0;0;0;0;0;0;2;6;4;0;0;0;0;0;0;0;0;0;0;0;0.178236892
L126;2.546008058;-2.395867949;2.689741142;-2.376596537;7.723003625;0.171271557;31.13603534;10.05677837;1.498290049;1338.808692;26.65612529;23.10322862;24.892083;18.14299642;13.43321219;16.25486213;12.13515712;18.21079685;7.343144053;14.12567422;5.858927629;12.761862;15.84317618;0;0;22.00226733;0;11.49902367;32.86288576;0;0;138.6042963;9.473725908;538.2190537;0.473684211;0.842105263;1.184210526;0.294117647;-2.66;38;502.32;515236225.5;25.60916033;9.514267631;4.368715167;229.4669058;7.014376548;0.480708742;7.014376548;0.162366828;0.008128044;0.162366828;-0.692128976;-0.480708742;8.9692;165.202;538.608;0;2;0;2;2;4;0;4;2;0;4;3;0;0;0;194;9.473725908;11.49902367;11.69010958;0;0;0;0;0;0;0;126.4715622;60.54187404;10.60907979;0;6;9.473725908;26.45225598;0;0;63.54469053;0;97.0618731;33.75282963;20.0828057;0;11.49902367;15.84317618;22.00226733;0;0;41.5424232;97.0618731;0;22.25380597;18.46;14.0287531;0;0;2.875901088;5.106730005;2.046868581;34.70758209;0;14.26657124;-1.384257953;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;2;0;0;0;0;0;0;0;0;0;0;0.242480034
L129;2.485265564;-2.348026228;2.55131066;-2.354976431;7.799891759;0.511507079;31.1328915;9.763565886;1.363187441;1809.2659;32.12238062;27.92456024;29.71341462;22.90865385;17.02935704;19.71263861;13.71764829;18.08849157;10.50733949;15.47446757;8.143430656;13.27398548;15.84317618;0;0;5.414990469;0;12.84164325;56.3136088;32.86288576;0;161.1550243;0;644.2761746;0.382978723;0.680851064;0.978723404;0.2;-3.82;47;602.443;96184011703;30.50945676;12.32529502;5.411224707;282.9890616;2.486794968;0.061314675;2.486794968;0.022733941;0.03155565;0.022733941;-0.719649999;-0.061314675;8.61518;206.666;644.779;0;0;2;0;2;6;0;6;0;0;2;6;0;0;0;232;0;0;0;0;0;0;0;0;0;0;155.7138815;123.3024568;5.414990469;0;8;0;47.67041556;0;0;58.79322576;0;177.9676874;0;31.82723938;0;0;15.84317618;0;18.25663372;27.6949488;57.34925518;133.4600755;0;0;0;0;0;0;8.882038111;11.70320761;0;52.10714102;4.682944283;8.795450453;-1.439299999;0;0;0;0;0;0;0;0;0;0;0;0;6;6;4;0;0;0;0;0;0;0;0;0;0;0;0.159417008
L130;2.331161742;-2.303597546;2.504477546;-2.27699058;7.804916834;0.391827625;31.13289906;10.01891661;1.853490445;2242.462752;45.15324262;39.08861674;40.87747113;29.67293503;20.4188235;23.10210508;15.569645;19.94048828;11.38243789;16.14984843;8.933737179;14.62857972;15.84317618;0;0;0;22.99804733;110.4598016;0;56.87838033;12.13273414;116.0535683;37.89490363;874.3763421;0.274193548;0.5;0.677419355;0.307692308;-5.42;62;814.512;2.42363E+13;46.09148056;19.31751474;8.651230871;370.4636806;6.489723996;0.496599348;6.489723996;0.130709308;0.65241852;0.130709308;-1.32027969;-0.496599348;9.40616;259.602;874.992;0;8;0;0;0;6;0;6;8;0;10;15;0;0;0;326;37.89490363;45.99609467;0;0;0;0;0;0;0;0;0;197.622516;33.86871691;56.87838033;6;37.89490363;47.67041556;0;0;55.3898976;56.87838033;117.3040168;57.12299765;69.72214301;0;45.99609467;15.84317618;56.87838033;0;55.3898976;44.50761193;72.79640482;0;11.12690298;73.84;48.80999937;0;0;6.664503782;10.21843499;6.13706992;26.34731679;0;16.85648201;11.11434129;0;0;0;0;0;0;0;0;0;0;0;0;8;6;0;8;0;0;8;0;0;0;0;0;0;0;0.094653823
L134;2.484336211;-2.475655335;2.791431195;-2.247565476;7.628092978;0.723328682;31.13591916;9.831542037;1.377139283;2584.375113;36.93178169;32.31974775;34.10860213;26.07564941;19.66599278;22.85812659;17.63061375;23.93818348;12.46572155;20.00597746;10.00456202;17.34735781;15.84317618;0;0;10.31215775;11.3179889;12.32382005;76.47050267;11.12690298;0;187.1352328;0;734.3231248;0.351851852;0.648148148;0.981481481;0.230769231;-4.34;54;686.52;2.63382E+12;34.17171748;12.60003855;5.319850546;322.6963577;2.587903019;0.087960719;2.587903019;0.016452964;0.122938138;0.016452964;-0.557296933;-0.087960719;16.0038;240.016;734.904;0;0;0;2;2;8;0;8;0;0;2;1;0;0;0;266;0;0;0;0;0;0;0;0;0;0;202.978409;110.2333835;11.3179889;0;10;0;58.9329699;0;0;75.4963899;0;167.8466156;22.25380597;0;0;0;15.84317618;10.31215775;12.32382005;0;75.11421807;145.5928096;0;65.34359968;0;0;0;0;11.14538407;12.84833422;0;56.53979894;2.240643585;15.32191453;-1.114593866;0;0;0;0;0;0;0;0;0;0;0;0;0;8;14;0;0;0;0;0;0;0;0;0;0;0;0.147356997
L138;2.550025128;-2.392059737;2.690489449;-2.375736756;7.72205126;0.171104909;31.13603436;10.24998387;1.849677059;867.6977194;21.8445705;19.14622251;20.93507689;14.07404674;10.33658986;13.1582398;9.712505871;15.78814561;5.539345717;12.28084328;4.424681534;11.2077847;15.84317618;0;0;22.00226733;0;22.99804733;10.60907979;14.21959508;24.26546827;53.67515734;18.94745182;446.1775828;0.666666667;1.033333333;1.333333333;0.5;-1.5;30;414.208;5174898.719;21.72146636;7.572541908;3.466953373;182.3096921;6.701825056;0.49594674;6.701825056;0.162490971;0.033572006;0.162490971;-0.690164242;-0.49594674;5.6524;127.434;446.464;0;4;0;2;2;2;0;2;4;0;6;3;0;0;0;162;18.94745182;22.99804733;11.69010958;0;0;0;0;0;0;0;53.67515734;50.42080221;0;24.82867488;4;18.94745182;26.45225598;0;0;63.54469053;14.21959508;36.39820241;22.99804733;29.55653161;0;22.99804733;15.84317618;36.22186242;0;0;41.5424232;36.39820241;0;0;36.92;24.93679087;0;0;2.535079496;0;3.65504236;12.25504173;0;13.82521321;2.10764714;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;4;0;0;2;0;0;0;0;0;0;0;0.571086469
L139;2.277048428;-2.314234306;2.495897617;-2.194461759;7.742842247;0.681805146;31.13892857;9.794706224;1.331813252;1752.707398;32.12453433;27.4076879;29.19654228;23.83163248;17.46995596;20.15323754;12.90243792;16.75688342;9.837697377;14.02487737;7.518906185;11.3671724;16.14462839;0;0;0;0;25.68328649;80.53002459;11.12690298;0;155.7673998;0;660.2823226;0.333333333;0.645833333;0.979166667;0.181818182;-4.22;48;618.446;2.28075E+11;31.07219435;14.49341552;6.451126318;287.8362626;4.221864551;0.356455501;4.221864551;0.052249414;0.82318853;0.052249414;-0.82318853;-0.356455501;10.0308;210.5514;660.782;2;2;2;0;2;6;0;6;2;2;4;9;0;0;0;238;10.17459013;0;0;0;0;0;0;0;0;0;133.4600755;85.75311309;43.71983512;16.14462839;8;0;48.73756053;0;0;51.36657298;10.17459013;167.8466156;11.12690298;31.39274971;11.37477255;0;16.14462839;0;25.68328649;0;47.93709246;145.5928096;0;11.12690298;24.06;0;0;0;13.80478742;11.54725678;0;53.837955;9.604526015;0;-1.646377061;0;0;0;0;0;2;0;0;0;0;0;2;2;6;2;0;0;0;0;0;0;0;0;0;0;0;0.150947868
L143;2.421348927;-2.308104093;2.477612719;-2.417988661;7.735635878;0.024165091;31.13292256;10.17682197;1.514514716;1248.506149;27.24406544;22.98116363;24.77001802;18.88796135;13.65498731;16.592695;10.99885728;15.75596042;6.983310111;12.42631794;5.330696339;10.80369918;21.444227;4.794537184;0;12.1350809;12.20375086;12.58273165;21.21815958;0;20.7712116;126.2272511;4.736862954;553.2299527;0.717948718;1.128205128;1.538461538;0.264705882;-2.99;39;516.327;862520637.3;27.57212509;12.45957684;6.964698986;235.2805475;13.68515553;0.443681476;13.68515553;0.410066654;0.105368376;0.410066654;-0.638870313;-0.443681476;6.6302;168.144;553.623;0;3;0;1;1;4;0;4;2;0;5;7;0;1;1;200;9.636772685;5.601050811;0;0;0;6.093240071;0;4.794537184;0;0;121.3273414;70.41527902;18.24559169;0;5;9.531400138;43.15457584;4.899909731;0;44.49391931;12.70666643;121.3273414;0;21.21815958;4.794537184;0;15.84317618;41.00170233;4.736862954;0;27.19203322;121.3273414;0;0;29.54;5.985776119;0;15.73906757;5.419525061;-0.18229785;0;43.44430231;1.695530518;6.570595133;-1.274350709;0;1;1;0;1;0;0;1;0;0;1;0;0;4;0;1;0;0;0;0;0;0;0;0;0;0;0.240597295
L147;2.324134994;-2.278560695;2.470201592;-2.271614875;7.804514493;0.361891931;31.13289625;10.085525;1.76062381;1674.216832;31.88189364;26.12355347;27.91240785;22.6600596;14.73299267;17.41627424;10.14905683;14.51990011;7.478227917;12.40541248;5.463897197;10.39515021;15.84317618;0;0;0;23.51995335;21.73598278;21.21815958;28.43919017;36.39820241;97.0618731;28.91540886;644.1993808;0.391304348;0.673913043;0.913043478;0.105263158;-4.76;46;610.376;39552736112;31.23193915;14.55754243;6.325953459;272.0694902;6.118942954;0.480885588;6.118942954;0.224802438;0.427131887;0.224802438;-1.110475266;-0.480885588;5.6944;191.088;644.648;0;6;0;0;0;4;2;6;6;0;8;11;0;0;0;230;18.94745182;0;0;23.51995335;0;0;0;0;9.967957042;0;121.3273414;37.06133577;22.74181393;39.56609315;6;18.94745182;47.67041556;9.967957042;0;0;28.43919017;133.4600755;34.64685633;50.77469119;0;23.51995335;15.84317618;38.40714721;0;0;0;133.4600755;0;11.12690298;62.7;23.78987518;0;9.677853626;6.731377595;1.617560259;1.780806323;46.23154183;0;0;4.319133334;2;0;0;0;2;0;0;0;0;0;0;0;0;4;0;4;0;0;4;0;0;0;2;0;0;0;0.168998978
L149;2.312942095;-2.291638237;2.488882807;-2.266865644;7.80460384;0.391828616;31.13289685;10.01917183;1.762376409;1827.801656;35.36286759;30.07442574;31.86328012;24.235447;16.63600043;19.319282;12.4605841;16.83142738;8.9214602;13.84864477;6.195119293;11.09682732;15.84317618;0;0;0;0;44.73403011;43.47196555;28.43919017;12.13273414;136.889556;18.94745182;698.2714831;0.34;0.6;0.82;0.181818182;-4.62;50;654.428;1.60418E+11;35.21460011;15.50997074;7.290182438;299.0899627;6.32752235;0.496599348;6.32752235;0.130709308;0.720881887;0.130709308;-1.076109045;-0.496599348;8.13808;214.446;698.78;0;4;0;0;0;6;0;6;4;0;6;11;0;0;0;254;18.94745182;22.99804733;0;0;0;0;0;0;0;0;119.3156791;76.88901871;33.86871691;28.43919017;6;18.94745182;47.67041556;0;0;27.6949488;28.43919017;143.5811473;34.12495032;50.77469119;0;22.99804733;15.84317618;28.43919017;0;27.6949488;22.25380597;121.3273414;0;11.12690298;36.92;24.58172932;0;0;7.185421286;6.853309335;2.915255102;44.01081666;0;8.519334159;4.748948958;0;0;0;0;0;0;0;0;0;0;0;0;4;6;0;4;0;0;4;0;0;0;0;0;0;0;0.12818648
L153;2.531780681;-2.390057286;2.674599857;-2.37371724;7.719625368;0.171252976;31.13603252;10.25105871;1.795002606;749.8773399;18.68986997;16.48442646;18.27328085;12.17666993;9.278511653;12.10016159;9.033923447;15.17874736;4.943329748;11.61673223;4.00904022;10.62211194;15.84317618;0;0;22.00226733;0;11.49902367;10.60907979;0;0;90.07335975;9.473725908;386.1564534;0.615384615;0.961538462;1.307692308;0.454545455;-1.1;26;358.188;831588.0547;18.27202759;6.216932952;2.961345823;159.3527174;6.606628296;0.480732567;6.606628296;0.162343074;0.11123714;0.162343074;-0.483826846;-0.480732567;5.6352;114.33;386.412;0;2;0;2;2;2;0;2;2;0;4;1;0;0;0;138;9.473725908;11.49902367;11.69010958;0;0;0;0;0;0;0;77.94062561;38.28806807;10.60907979;0;4;9.473725908;26.45225598;0;0;63.54469053;0;48.53093655;11.49902367;20.0828057;0;11.49902367;15.84317618;22.00226733;0;0;41.5424232;48.53093655;0;0;18.46;13.21325659;0;0;3.124629157;0;2.337199127;17.19897597;0;14.07507433;-0.967653691;0;0;0;0;0;0;0;0;0;0;0;0;0;2;2;2;0;0;0;0;2;0;0;0;0;0;0.591139799
L157;2.39299351;-2.415910811;2.61008905;-2.299391617;7.677799457;0.391704358;31.1330988;9.990627832;1.619803169;1122.876731;31.88189364;29.28835813;31.07721251;22.6600596;18.7548863;21.71490461;14.42944303;19.94332173;11.6996674;18.73049515;9.439768424;17.4048814;15.84317618;0;0;0;0;45.63402514;150.1524152;0;28.43919017;24.26546827;18.94745182;666.3966837;0.391304348;0.673913043;0.913043478;0.7;-1.5;46;606.384;39552736112;34.36593205;16.7450317;7.54419078;282.1371036;6.440309167;0.496599735;6.440309167;0.130686014;0.409261799;0.130686014;-0.409261799;-0.496599735;10.9332;198.686;666.864;0;4;4;0;4;2;0;2;4;0;6;11;4;0;4;254;18.94745182;22.99804733;0;0;0;0;0;0;0;0;92.89303566;96.74436472;23.25963712;28.43919017;6;18.94745182;26.45225598;0;0;151.0524103;28.43919017;24.26546827;34.12495032;29.55653161;0;22.99804733;15.84317618;51.07516797;0;0;128.4164325;24.26546827;0;11.12690298;36.92;24.99534852;0;0;3.049916961;5.723687716;3.788882868;9.211759574;27.47721576;0;6.56800341;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;4;0;0;4;0;0;0;0;0;0;0;0.223746098
L165;2.30473635;-2.256390037;2.562020804;-2.232558075;7.702171073;1.390817663;31.13499965;9.878607333;1.105916293;2511.770299;34.17442238;28.88866185;30.67751624;25.78112222;18.40582398;21.8300733;14.48412775;18.87198845;11.56919942;16.77792798;9.248692854;15.09211589;15.84317618;0;0;0;0;24.64764011;87.59740565;10.60907979;0;169.8582779;0;698.2292244;0.25;0.5;0.788461538;0.08;-5.12;52;662.498;3.03589E+12;30.50108201;12.243046;4.821194791;306.833915;2.503599773;0.065615766;2.503599773;-0.00231821;0.506671567;0.00231821;-0.506671567;-0.065615766;13.2754;228.146;698.786;0;0;0;2;2;9;0;9;0;0;2;2;0;0;0;246;0;0;0;0;0;0;0;0;0;0;185.7014541;122.8541256;0;0;11;0;69.54204969;0;0;24.64764011;0;192.1120839;22.25380597;10.60907979;0;0;15.84317618;0;24.64764011;0;22.25380597;169.8582779;0;65.34359968;0;0;0;0;14.02686942;11.80061129;0;64.94058347;4.393427108;0;-1.013343134;0;0;0;0;0;0;0;0;0;0;0;0;0;9;14;0;0;0;0;0;0;0;0;0;0;0;0.15771145
L167;2.443464336;-2.369291669;2.631850277;-2.335491555;7.732520455;0.543106532;31.13532554;10.012;2.084582639;546.0749158;20.58505748;19.65105755;21.43991193;13.23495856;11.89248807;14.85250638;10.70341337;15.94926817;7.461851558;15.80719611;5.964850039;14.54378101;0;0;0;15.84317618;0;46.30760199;25.68328649;0;10.60907979;79.65536587;0;418.2918247;0.535714286;0.785714286;1;0.769230769;0.08;28;374.234;1980316.025;22.75824454;9.479395918;4.397082302;177.7179539;2.575936214;0.067745949;2.575936214;-0.014282131;0.043342992;0.014282131;-0.043342992;-0.067745949;7.587;132.522;418.586;0;0;0;2;2;1;0;1;0;0;2;6;0;2;2;158;0;0;0;0;0;0;0;0;0;0;95.49854206;82.59996827;0;0;3;0;26.45225598;0;23.67162418;103.7091619;0;24.26546827;0;10.60907979;0;0;15.84317618;22.6359778;0;23.67162418;81.07318409;24.26546827;0;0;0;0;0;0;3.660576132;3.707974301;3.281720207;9.863036449;5.83212501;19.88940203;-0.086685983;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0.417558755
L170;2.384273795;-2.353716634;2.526123432;-2.312000585;7.805301645;0.381282657;31.13290271;9.791909355;1.71881617;3278.26617;63.98166975;58.07442574;59.86328012;39.56878033;31.13600043;33.819282;32.32902578;36.69986906;17.15402682;21.96138087;12.58001253;17.71350785;15.84317618;0;0;43.31992376;0;22.99804733;109.0066512;0;28.43919017;287.4970342;18.94745182;1190.740985;0.244186047;0.430232558;0.604651163;0.45;-5.66;86;1086.824;4.74E+18;66.29638448;23.37146459;12.93396772;522.671671;6.581882813;0.49614282;6.581882813;0.125849194;0.243434188;0.125849194;-1.380012999;-0.49614282;19.5908;380.11;1191.656;0;4;0;0;0;8;0;8;4;0;6;11;0;0;0;458;18.94745182;22.99804733;0;0;0;0;0;0;0;0;238.9660976;172.1930757;44.50761193;28.43919017;8;18.94745182;69.21531242;0;0;209.4896165;28.43919017;165.8349533;34.12495032;50.77469119;0;22.99804733;15.84317618;28.43919017;43.31992376;0;210.6773047;121.3273414;0;32.67179984;36.92;26.32753125;0;0;12.64818137;10.25626011;3.87924441;48.30657734;0;56.06925248;4.66110119;0;0;0;0;0;0;0;0;0;0;0;0;0;8;2;4;0;0;4;0;0;0;0;0;0;0;0.120982775
L178;2.300510374;-2.297286636;2.469351186;-2.275200956;7.804430514;0.214461284;31.13289545;10.0249832;1.540888885;1561.569668;28.14140667;23.13624433;24.92509872;20.88214273;14.20800763;16.8912892;10.01048966;14.38133294;7.396306047;12.36343412;5.620866997;10.57241625;15.84317618;0;0;0;13.21376393;22.62592665;31.82723938;0;0;157.7255438;9.473725908;580.1721035;0.333333333;0.642857143;0.952380952;0.052631579;-4.22;42;550.364;8805120699;26.66452729;12.33663142;5.251932488;249.6673884;6.48662058;0.489364043;6.48662058;0.127637992;0.500846512;0.127637992;-0.874147094;-0.489364043;6.6412;180.28;580.604;0;2;0;1;1;6;0;6;2;0;4;6;0;0;0;204;9.473725908;24.7127876;0;0;0;0;0;0;0;0;145.5928096;59.8031497;11.12690298;0;7;9.473725908;47.67041556;0;0;0;13.21376393;157.7255438;22.62592665;41.30096529;0;11.49902367;15.84317618;13.21376393;0;0;0;157.7255438;0;11.12690298;18.46;12.97324116;0;0;7.778069037;2.279591627;1.833214076;56.69730008;0;1.001693024;-1.748294187;0;0;0;0;0;0;0;0;0;0;0;0;0;6;3;2;0;0;0;0;0;0;0;0;0;0;0.205804757
